i;|Xi|;|F(Xi)|;profundidad4;dirección2;prob vecinos0.5
7390;1658;3406
12;1699;3439
1853;1616;3384
1184;1660;3414
1064;1656;3420
1560;1597;3369
988;1672;3422
203;1700;3437
976;1623;3384
289;1670;3420
7394;1677;3427
3203;1570;3357
1844;1571;3359
2053;1601;3368
1363;1666;3419
3181;1570;3357
288;1661;3414
2263;1575;3357
3132;1571;3357
1059;1669;3424
2332;1578;3382
691;1596;3373
1550;1668;3419
286;1678;3422
205;1669;3429
1359;1652;3404
1459;1632;3391
135;1673;3436
7432;1607;3406
1815;1604;3367
3127;1571;3357
1836;1610;3381
266;1699;3439
2311;1596;3389
2308;1600;3384
27;1713;3437
755;1579;3382
2306;1569;3357
5679;1640;3416
1790;1614;3411
937;1675;3429
100;1690;3420
53;1703;3440
2298;1574;3368
3087;1570;3357
1274;1612;3374
227;1671;3422
1348;1632;3415
2295;1569;3357
394;1658;3412
3043;1600;3384
2285;1575;3357
1536;1672;3425
883;1667;3415
199;1693;3427
2290;1570;3357
1816;1637;3412
1524;1601;3390
1169;1629;3369
749;1581;3382
876;1667;3417
33;1715;3444
1824;1;1
7525;1575;3375
638;1673;3386
162;1681;3422
886;1577;3373
2903;1;1
3049;1;1
7604;1666;3415
215;1650;3384
479;1641;3372
302;1648;3383
131;1685;3401
859;1599;3351
437;1661;3394
1398;1594;3347
423;1641;3380
510;1646;3375
224;1633;3373
7582;1607;3351
311;1627;3361
1230;1600;3348
1239;1611;3359
567;1614;3353
466;1599;3349
1085;1603;3349
771;1608;3351
1270;1613;3370
1264;1613;3362
3774;1631;3372
1003;1636;3384
367;1640;3365
1107;1596;3351
661;1603;3381
274;1673;3399
654;1623;3369
910;1595;3348
1091;1607;3351
84;1640;3404
531;1620;3355
501;1608;3360
583;1610;3370
1702;1644;3375
3356;1593;3348
733;1646;3390
356;1658;3406
1678;1595;3348
1010;1609;3354
7596;1641;3379
781;1613;3353
2017;1593;3348
2002;1594;3348
572;1649;3402
202;1656;3380
664;1666;3395
1636;1643;3375
326;1643;3400
341;1628;3366
538;1599;3349
1233;1611;3365
2492;1594;3348
536;1636;3372
1621;1595;3348
1415;1626;3384
323;1623;3379
1611;1605;3352
609;1622;3373
366;1641;3383
848;1602;3355
1602;1593;3348
365;1640;3375
419;1621;3364
841;1630;3376
468;1642;3375
193;1690;3417
2103;1611;3363
2405;1614;3360
411;1663;3418
807;1663;3413
1038;1644;3410
265;1663;3405
2201;1595;3348
361;1661;3390
1737;1624;3363
1139;1674;3385
386;1649;3399
727;1600;3365
1108;1601;3357
1642;1600;3354
1109;1599;3348
918;1642;3390
2511;1593;3348
570;1643;3365
716;1614;3371
313;1634;3376
718;1624;3376
1615;1593;3347
1218;1594;3348
1086;1594;3350
2485;1593;3348
7569;1595;3357
1088;1601;3361
535;1643;3381
2467;1594;3348
2468;1593;3348
2465;1593;3348
401;1650;3401
772;1594;3347
2454;1595;3348
773;1598;3349
711;1612;3357
7550;1635;3384
842;1603;3351
153;1662;3388
2442;1594;3348
840;1645;3393
2439;1594;3348
1908;1593;3348
1087;1604;3358
1909;1628;3384
626;1467;3259
7327;1315;3229
2024;1;1
1634;1;1
380;1675;3388
2997;1;1
521;1626;3379
1322;1667;3398
2868;1;1
2740;1;1
2709;1;1
603;1614;3375
191;1680;3422
248;1659;3414
372;1668;3397
982;1605;3362
1372;1579;3356
335;1621;3372
1192;1632;3386
893;1601;3370
59;1677;3405
904;1639;3397
349;1642;3373
61;1662;3381
826;1648;3377
122;1695;3414
1872;1567;3352
391;1661;3403
1068;1659;3412
7591;1647;3377
82;1665;3419
3307;1566;3352
3206;1568;3352
434;1573;3355
597;1586;3362
684;1674;3399
801;1672;3405
1373;1581;3352
110;1660;3412
7126;1568;3352
1535;1613;3370
528;1614;3370
198;1657;3434
3336;1568;3352
602;1618;3377
2395;1586;3361
599;1631;3366
245;1679;3412
1819;1589;3363
3309;1567;3352
310;1655;3394
695;1653;3408
280;1697;3427
3009;1567;3352
2386;1590;3363
484;1663;3412
2354;1571;3351
1194;1568;3352
2333;1605;3370
825;1617;3367
1378;1637;3394
1868;1567;3352
1854;1565;3352
1376;1619;3372
692;1628;3368
7444;1630;3374
1859;1586;3362
3236;1568;3352
2363;1567;3352
3231;1567;3352
2320;1589;3363
706;1666;3382
2335;1591;3359
141;1667;3401
7531;1626;3367
46;1601;3364
2360;454;907
979;1444;3290
7568;1610;3350
1551;1482;3288
1176;1;2
2397;1428;3293
7559;1;1
2408;1610;3360
7578;1615;3356
7503;1373;3280
7480;1;1
7479;1484;3296
7510;1067;3172
7532;850;3051
7522;850;3051
7523;852;3051
338;1563;3338
7544;1589;3348
7447;1202;3206
7521;1582;3344
7477;1;1
384;1647;3389
7575;1523;3322
3516;1615;3370
7423;301;778
7485;1;1
759;1661;3387
946;1689;3422
7585;1640;3381
7563;1645;3396
3133;1370;3273
7433;1349;3259
7516;1618;3361
7457;1579;3323
314;1672;3424
7514;1551;3322
3305;1563;3324
524;1584;3344
809;1621;3381
1057;1623;3381
1541;1592;3368
1371;1561;3324
1571;1607;3373
1185;1635;3395
1566;1627;3375
1350;1562;3324
549;1666;3403
526;1663;3391
431;1665;3416
1546;1567;3332
1461;1578;3331
458;1627;3376
1374;1612;3366
7420;1571;3327
2376;1601;3355
3222;1563;3324
3158;1562;3324
2326;1562;3324
728;1657;3385
278;1681;3420
1830;1610;3367
7415;1584;3353
104;1677;3398
1157;1587;3335
2384;1561;3324
2371;1567;3332
1578;1620;3382
3176;1563;3324
3155;1561;3324
1254;1646;3385
1179;1643;3383
1055;1613;3350
7554;1621;3373
522;1641;3414
1152;1638;3392
3112;1567;3332
3096;1647;3372
3066;1561;3324
3092;1562;3324
750;1662;3415
1346;1673;3407
149;1646;3417
2292;1563;3324
1776;1609;3360
7528;1622;3381
1450;1613;3366
408;1688;3436
138;1572;3368
1069;628;2646
1395;1;1
41;1;2
3365;1;1
1865;1462;3276
3229;627;2646
3192;1;1
1178;1652;3388
7551;1561;3315
642;1639;3365
7587;1570;3347
7517;1671;3398
7536;1664;3401
1151;1609;3359
429;1653;3378
956;1638;3372
640;1671;3402
2211;1611;3359
98;1685;3417
696;1670;3402
878;1639;3374
1782;1609;3359
1768;1610;3359
1310;1610;3359
417;1656;3384
666;1679;3416
980;1647;3385
645;1693;3405
371;1686;3413
7562;1664;3398
1171;1642;3384
2981;1610;3359
506;1681;3412
1325;1626;3371
2922;1611;3359
686;1688;3441
1287;1669;3380
1495;1656;3385
2192;1614;3361
2866;1611;3359
497;1641;3371
2361;1610;3359
3378;1610;3359
2381;1611;3360
614;1694;3418
6369;1659;3394
253;1685;3409
6014;1662;3396
3145;1635;3370
1649;1643;3373
3002;1613;3365
2302;1644;3373
2301;1650;3376
882;1672;3408
221;1640;3375
7590;1652;3384
699;1653;3378
3019;1637;3364
1046;1650;3380
7501;1644;3370
3011;1610;3359
1162;1680;3411
204;1665;3409
1516;1622;3370
743;1663;3383
2987;1609;3359
1153;1612;3359
1033;1668;3408
7588;1691;3418
1784;1648;3379
362;1674;3418
1308;1636;3372
7442;1632;3372
319;1704;3435
1757;1627;3375
2210;1654;3388
2923;1609;3359
2209;1628;3371
7565;1705;3430
7600;1670;3390
452;1676;3398
2869;1610;3359
2889;1611;3359
687;1682;3402
7566;1634;3361
2142;1655;3374
1731;1674;3386
2358;1668;3390
321;1658;3380
7602;1661;3393
7601;1639;3387
7599;1631;3377
7598;1655;3389
7594;1649;3375
1499;1;1
2307;1;1
3351;1;1
3177;1;1
3052;1;1
407;1;1
1317;1563;3345
7540;1560;3314
7567;1;1
7504;1519;3331
7398;1640;3394
7507;1450;3283
7558;1257;3248
7574;1;1
7586;1581;3390
7484;1;1
7513;1643;3388
7506;1;2
7417;2;3
7505;1;1
7483;1086;3076
7535;1085;3076
500;1646;3402
1518;1635;3383
600;1611;3360
2330;1649;3382
1343;1625;3364
892;1664;3376
3018;1593;3352
487;1680;3428
308;1664;3417
7515;1591;3352
3159;1591;3352
3131;1593;3352
3116;1591;3352
451;1672;3409
962;1637;3373
2253;1592;3350
2921;1591;3352
1159;1662;3412
201;1687;3409
869;1658;3395
157;1685;3399
3028;1593;3352
981;1673;3388
694;1658;3401
1556;1613;3367
1788;1651;3382
1041;1633;3384
1298;1638;3378
961;1654;3386
2955;1592;3352
2172;1651;3381
284;1669;3413
1896;1;1
3400;1;1
2344;1300;3242
128;1673;3404
2389;1524;3339
983;1578;3361
707;1632;3362
225;1671;3399
3369;2;2
393;1654;3384
591;1673;3396
547;1646;3351
739;1678;3410
592;1666;3385
457;1474;3311
1794;1641;3380
812;1504;3309
317;1561;3328
147;1659;3383
360;1666;3412
427;1663;3358
7352;1;1
7362;1;1
7361;1;1
7359;1;1
7360;1;1
7358;1;1
7496;1;1
7382;1;1
7357;1;1
7354;1;1
7356;1;1
7355;1;1
7353;1;1
7489;1;1
7487;1;1
7495;1;1
7494;1;1
7493;1;1
7492;1;1
7491;1;1
7490;1;1
7486;1;1
7488;1;1
7351;1;1
7350;1;1
1883;1642;3377
2821;1599;3357
3129;1;1
4017;1043;3164
593;1652;3388
130;1686;3397
78;1679;3439
2031;1212;3078
7328;1671;3391
758;855;2965
229;1635;3384
780;1443;3310
1104;1233;3219
5446;1;1
4934;1667;3385
665;384;2852
7345;1;1
1584;2;3
6792;2;3
527;2;3
7347;1;1
7381;1;1
7408;1;1
7475;1;1
7474;1;1
7543;1;1
7542;1;1
7470;1;1
7459;1;1
7472;1;1
7471;1;1
7435;1407;3270
7412;1599;3343
176;1681;3398
267;1699;3396
1478;1650;3375
1163;1645;3366
2819;1619;3344
1023;1665;3360
2777;1620;3344
546;1631;3359
548;1655;3367
2727;1630;3348
1734;1663;3367
315;1706;3438
943;1679;3376
854;1689;3414
2124;1635;3348
513;1641;3359
1714;1669;3391
2122;1661;3373
1048;1645;3360
329;1696;3393
2992;1619;3344
316;1703;3408
1484;1641;3349
2479;1629;3348
2145;1625;3350
409;1691;3393
2781;1619;3344
2770;1619;3344
1476;1661;3382
2128;1645;3359
467;1689;3408
7387;1619;3345
622;1667;3399
1721;1620;3352
2760;1619;3344
132;1714;3400
824;1670;3391
7518;1683;3387
1743;1622;3348
977;1;1
518;1611;3343
234;1658;3367
1725;1;1
443;1642;3352
1470;1532;3276
2139;1571;3365
2141;1;1
7388;1437;3240
1286;1;1
1726;1142;3172
1292;1622;3341
1472;1564;3291
7334;1651;3386
7537;1;1
7534;1;1
7564;1675;3406
334;1659;3391
187;1690;3414
2179;1655;3391
102;1685;3410
975;1658;3378
935;1641;3386
1797;1656;3374
2250;1652;3377
1040;1651;3375
1424;1631;3367
1772;1662;3377
2204;1635;3367
1150;1658;3386
